@relation transactions10k
@attribute TransactionID integer [0, 9999]
@attribute ItemID integer [111, 444]
@attribute Quantity integer [1, 11]
@inputs TransactionID, ItemID, Quantity
@data
7503, 241, 3
7503, 111, 1
7503, 243, 1
7503, 323, 4
7504, 331, 2
7504, 113, 8
7504, 311, 6
7504, 123, 3
7504, 112, 9
7504, 232, 1
7504, 322, 2
7504, 221, 6
7504, 142, 8
7505, 344, 6
7505, 113, 2
7505, 314, 7
7505, 222, 3
7505, 331, 2
7505, 142, 1
7505, 231, 3
7505, 422, 6
7505, 332, 1
7505, 244, 2
7505, 114, 5
7505, 221, 6
7505, 112, 4
7505, 324, 5
7505, 111, 1
7505, 323, 10
7506, 114, 3
7506, 243, 10
7506, 332, 1
7506, 143, 3
7506, 111, 7
7506, 322, 2
7506, 324, 2
7506, 123, 2
7506, 344, 5
7506, 211, 2
7506, 113, 7
7506, 234, 2
7506, 232, 6
7506, 144, 3
7507, 341, 5
7507, 323, 5
7507, 343, 3
7507, 111, 2
7507, 344, 1
7507, 433, 4
7507, 322, 2
7507, 224, 3
7507, 332, 3
7507, 331, 2
7507, 122, 3
7507, 113, 4
7507, 142, 1
7507, 144, 1
7507, 112, 3
7507, 342, 1
7507, 143, 1
7507, 222, 1
7507, 321, 10
7507, 221, 1
7508, 343, 1
7508, 342, 8
7508, 332, 4
7508, 141, 4
7508, 242, 2
7508, 321, 9
7508, 112, 2
7508, 111, 1
7508, 144, 1
7508, 113, 6
7508, 114, 4
7509, 324, 5
7509, 114, 3
7509, 142, 1
7509, 221, 3
7509, 323, 4
7509, 343, 5
7509, 444, 7
7509, 331, 2
7509, 112, 3
7509, 131, 5
7509, 211, 2
7509, 322, 6
7509, 143, 3
7509, 144, 3
7509, 222, 1
7509, 424, 4
7509, 111, 1
7510, 343, 1
7510, 112, 6
7510, 113, 1
7510, 323, 6
7510, 144, 1
7510, 114, 1
7510, 221, 3
7510, 324, 1
7510, 322, 3
7510, 244, 6
7510, 231, 5
7510, 424, 1
7510, 143, 6
7510, 123, 5
7510, 314, 2
7510, 331, 3
7510, 412, 4
7510, 422, 1
7510, 222, 10
7511, 331, 4
7511, 111, 8
7511, 221, 3
7511, 232, 11
7511, 233, 3
7511, 324, 2
7511, 342, 2
7511, 312, 1
7511, 143, 1
7511, 323, 2
7512, 323, 2
7512, 123, 3
7512, 211, 1
7512, 113, 1
7512, 112, 7
7512, 434, 5
7512, 341, 3
7512, 234, 2
7512, 142, 2
7512, 322, 4
7512, 343, 9
7512, 221, 5
7512, 324, 9
7512, 111, 4
7512, 243, 5
7512, 321, 8
7512, 114, 6
7512, 223, 4
7512, 143, 1
7513, 114, 1
7513, 322, 2
7513, 111, 3
7513, 142, 2
7513, 332, 1
7513, 143, 11
7513, 231, 3
7513, 113, 6
7513, 323, 1
7513, 442, 4
7513, 222, 5
7513, 343, 3
7513, 223, 7
7513, 342, 1
7513, 331, 7
7514, 324, 9
7514, 113, 1
7514, 444, 4
7514, 332, 1
7514, 112, 2
7514, 322, 1
7514, 222, 8
7514, 331, 2
7514, 311, 2
7514, 142, 2
7514, 343, 3
7514, 244, 3
7514, 114, 3
7514, 431, 5
7514, 232, 1
7515, 312, 11
7515, 331, 10
7515, 344, 2
7515, 142, 2
7515, 434, 6
7515, 123, 1
7515, 232, 5
7515, 111, 3
7515, 212, 1
7516, 321, 3
7516, 323, 3
7516, 114, 1
7516, 331, 10
7516, 112, 10
7516, 431, 1
7516, 111, 4
7516, 324, 3
7516, 211, 3
7516, 322, 3
7516, 222, 3
7516, 221, 1
7516, 123, 6
7516, 232, 11
7516, 113, 3
7516, 343, 2
7517, 232, 2
7517, 111, 2
7517, 112, 2
7517, 142, 4
7517, 224, 9
7517, 113, 3
7517, 222, 1
7517, 324, 4
7517, 421, 3
7517, 123, 1
7517, 331, 9
7517, 234, 7
7517, 133, 5
7517, 332, 5
7517, 323, 2
7517, 243, 9
7517, 322, 1
7517, 144, 2
7517, 233, 3
7518, 331, 1
7518, 113, 1
7518, 332, 3
7518, 222, 8
7518, 321, 5
7518, 342, 2
7519, 322, 4
7519, 332, 5
7519, 323, 8
7519, 242, 2
7519, 112, 2
7519, 132, 5
7519, 114, 2
7519, 123, 3
7519, 211, 7
7519, 243, 4
7519, 113, 3
7519, 233, 9
7519, 231, 1
7519, 314, 1
7519, 142, 8
7519, 111, 3
7519, 144, 3
7519, 331, 11
7519, 324, 4
7519, 424, 8
7519, 312, 8
7519, 241, 4
7520, 211, 1
7520, 323, 5
7520, 243, 1
7520, 224, 2
7520, 322, 4
7520, 233, 4
7520, 244, 3
7520, 324, 6
7520, 344, 8
7520, 331, 3
7520, 142, 7
7520, 232, 11
7520, 113, 7
7520, 441, 1
7520, 112, 4
7521, 112, 5
7521, 123, 5
7521, 312, 1
7521, 332, 1
7521, 333, 1
7521, 113, 1
7521, 331, 1
7521, 111, 4
7521, 114, 3
7521, 314, 7
7521, 322, 7
7521, 342, 9
7521, 242, 4
7521, 444, 2
7521, 431, 3
7521, 222, 3
7521, 142, 1
7521, 434, 5
7522, 343, 1
7522, 111, 5
7522, 222, 1
7522, 322, 1
7523, 323, 1
7523, 332, 5
7523, 344, 2
7523, 143, 2
7523, 324, 8
7524, 332, 5
7524, 211, 4
7524, 241, 1
7524, 143, 1
7525, 112, 3
7525, 424, 8
7525, 332, 5
7525, 114, 9
7525, 234, 11
7525, 441, 6
7525, 344, 4
7525, 111, 4
7525, 231, 2
7525, 143, 4
7525, 222, 5
7525, 312, 9
7525, 142, 9
7526, 323, 1
7526, 322, 2
7526, 112, 7
7526, 113, 3
7526, 144, 3
7526, 242, 1
7526, 343, 7
7526, 134, 5
7526, 331, 7
7526, 111, 2
7526, 142, 1
7526, 344, 6
7526, 421, 8
7526, 243, 8
7526, 123, 9
7526, 311, 4
7526, 332, 3
7526, 232, 3
7526, 221, 6
7526, 231, 3
7526, 324, 5
7526, 214, 9
7527, 322, 3
7527, 233, 4
7527, 221, 2
7527, 131, 8
7527, 331, 1
7527, 111, 10
7527, 324, 9
7527, 332, 5
7527, 114, 4
7527, 313, 1
7527, 222, 6
7528, 323, 5
7528, 223, 6
7528, 313, 4
7529, 341, 9
7529, 241, 1
7529, 423, 5
7529, 141, 9
7529, 221, 1
7529, 324, 1
7530, 234, 2
7530, 114, 1
7531, 234, 6
7531, 113, 4
7531, 314, 3
7531, 111, 3
7531, 112, 1
7531, 321, 2
7531, 323, 5
7531, 232, 2
7532, 111, 10
7532, 443, 1
7532, 222, 1
7532, 112, 8
7532, 331, 4
7532, 114, 9
7532, 144, 2
7532, 343, 2
7532, 231, 3
7532, 113, 6
7532, 123, 1
7532, 132, 1
7532, 142, 1
7532, 324, 1
7533, 331, 5
7533, 422, 1
7533, 211, 6
7533, 113, 10
7533, 222, 4
7533, 323, 7
7533, 233, 1
7533, 341, 2
7534, 143, 1
7534, 114, 1
7534, 344, 6
7534, 323, 3
7534, 244, 3
7534, 322, 5
7534, 331, 3
7534, 314, 3
7534, 112, 5
7535, 113, 3
7535, 322, 1
7535, 324, 1
7535, 331, 2
7535, 142, 3
7536, 233, 2
7536, 112, 7
7536, 322, 2
7536, 342, 3
7536, 144, 1
7536, 323, 5
7536, 234, 6
7536, 142, 10
7536, 221, 6
7536, 143, 3
7536, 333, 10
7536, 344, 3
7536, 331, 4
7536, 324, 3
7536, 111, 2
7536, 114, 2
7536, 222, 2
7536, 241, 4
7536, 242, 3
7536, 113, 2
7536, 432, 1
7536, 314, 6
7537, 331, 4
7537, 314, 2
7537, 231, 5
7537, 143, 3
7537, 311, 1
7537, 112, 2
7537, 113, 7
7537, 332, 5
7537, 223, 3
7537, 322, 5
7537, 323, 3
7538, 144, 4
7538, 332, 2
7538, 113, 6
7538, 323, 3
7538, 112, 5
7538, 222, 1
7538, 331, 10
7539, 231, 1
7539, 331, 9
7539, 322, 1
7539, 431, 1
7539, 321, 8
7539, 111, 4
7539, 222, 2
7539, 332, 5
7539, 434, 3
7539, 143, 5
7539, 214, 3
7539, 112, 3
7539, 123, 4
7539, 142, 2
7539, 241, 3
7539, 114, 11
7540, 144, 7
7540, 321, 5
7540, 324, 5
7540, 114, 4
7540, 234, 5
7540, 341, 10
7540, 112, 6
7540, 322, 3
7540, 123, 4
7540, 111, 7
7540, 142, 3
7541, 112, 11
7541, 332, 4
7541, 344, 1
7541, 324, 11
7541, 111, 4
7541, 424, 9
7541, 233, 3
7541, 443, 3
7541, 422, 11
7541, 143, 1
7541, 142, 5
7541, 312, 2
7541, 114, 1
7542, 113, 1
7542, 423, 2
7542, 344, 6
7542, 233, 3
7543, 112, 1
7543, 234, 3
7543, 233, 3
7543, 222, 7
7543, 232, 5
7543, 343, 3
7543, 324, 4
7543, 114, 11
7543, 144, 6
7543, 111, 2
7543, 123, 2
7543, 241, 1
7543, 221, 3
7543, 143, 2
7543, 243, 2
7543, 344, 1
7543, 113, 1
7543, 332, 3
7544, 323, 7
7544, 332, 2
7544, 232, 10
7544, 123, 7
7544, 234, 5
7544, 441, 4
7544, 343, 9
7544, 231, 3
7544, 121, 3
7544, 241, 4
7544, 221, 9
7544, 434, 2
7544, 113, 10
7544, 344, 4
7545, 332, 4
7545, 241, 3
7545, 414, 10
7545, 322, 1
7545, 211, 1
7545, 113, 1
7545, 323, 5
7545, 233, 1
7545, 144, 11
7545, 111, 10
7545, 313, 3
7545, 123, 2
7545, 222, 4
7545, 114, 1
7546, 113, 9
7546, 221, 3
7546, 442, 2
7546, 114, 1
7546, 432, 3
7547, 344, 8
7547, 143, 6
7547, 342, 3
7548, 222, 4
7548, 111, 2
7548, 323, 1
7548, 341, 2
7548, 123, 8
7548, 331, 1
7548, 141, 1
7548, 241, 2
7548, 143, 2
7548, 422, 6
7548, 124, 1
7548, 113, 10
7548, 232, 5
7548, 134, 3
7548, 314, 2
7548, 423, 6
7548, 322, 10
7548, 221, 5
7548, 234, 1
7548, 344, 1
7548, 114, 1
7548, 112, 5
7549, 431, 2
7549, 112, 4
7549, 322, 5
7550, 331, 2
7551, 144, 10
7551, 231, 1
7551, 222, 5
7551, 343, 8
7551, 123, 11
7551, 324, 1
7551, 112, 3
7551, 114, 8
7551, 442, 8
7551, 232, 3
7551, 321, 2
7551, 322, 11
7552, 242, 10
7552, 244, 6
7552, 231, 9
7552, 113, 10
7552, 421, 6
7552, 241, 6
7552, 332, 1
7552, 143, 4
7552, 114, 2
7552, 313, 1
7552, 142, 1
7553, 211, 1
7553, 221, 5
7553, 244, 2
7553, 113, 1
7553, 114, 7
7553, 323, 3
7553, 342, 1
7553, 442, 2
7553, 234, 7
7553, 331, 6
7553, 132, 2
7553, 424, 6
7553, 133, 3
7554, 341, 4
7554, 322, 7
7554, 324, 4
7554, 232, 1
7554, 113, 1
7554, 233, 2
7554, 231, 8
7554, 234, 2
7554, 312, 10
7555, 232, 7
7555, 233, 2
7555, 142, 1
7555, 323, 5
7555, 113, 4
7555, 211, 3
7555, 143, 9
7555, 144, 5
7555, 114, 6
7555, 312, 1
7555, 123, 7
7555, 324, 3
7555, 234, 5
7555, 431, 1
7555, 411, 1
7555, 222, 2
7555, 422, 6
7555, 344, 3
7555, 112, 7
7555, 241, 9
7556, 441, 4
7556, 424, 10
7556, 423, 4
7556, 311, 2
7556, 222, 2
7556, 112, 5
7556, 244, 2
7556, 111, 2
7556, 341, 10
7556, 344, 1
7557, 331, 2
7557, 432, 2
7557, 142, 1
7557, 343, 4
7557, 222, 3
7557, 211, 4
7557, 322, 1
7557, 443, 11
7557, 112, 1
7557, 431, 3
7557, 233, 6
7557, 124, 2
7557, 243, 7
7558, 324, 1
7558, 144, 4
7559, 223, 1
7559, 221, 4
7560, 143, 3
7561, 332, 1
7561, 211, 4
7561, 221, 2
7561, 233, 3
7561, 144, 5
7561, 323, 2
7561, 141, 2
7561, 231, 6
7561, 314, 7
7561, 341, 3
7561, 112, 1
7561, 242, 2
7561, 343, 3
7561, 421, 6
7561, 232, 11
7561, 322, 1
7562, 222, 3
7562, 111, 4
7562, 113, 10
7562, 324, 2
7562, 221, 2
7562, 144, 1
7562, 213, 7
7562, 344, 6
7563, 113, 5
7563, 424, 6
7563, 341, 4
7563, 343, 9
7563, 144, 2
7563, 344, 11
7563, 324, 7
7563, 142, 1
7563, 112, 10
7563, 221, 2
7563, 332, 2
7564, 242, 2
7564, 113, 7
7564, 413, 5
7564, 111, 2
7564, 143, 2
7564, 243, 6
7564, 324, 3
7564, 114, 1
7564, 123, 7
7564, 442, 3
7564, 341, 7
7564, 323, 8
7564, 112, 5
7564, 221, 10
7564, 311, 9
7564, 233, 5
7565, 111, 5
7565, 211, 6
7565, 224, 4
7565, 222, 2
7565, 344, 9
7565, 223, 2
7565, 232, 7
7565, 123, 1
7565, 312, 3
7565, 431, 3
7565, 112, 7
7565, 142, 3
7565, 221, 6
7566, 144, 10
7566, 221, 5
7566, 211, 3
7566, 323, 6
7566, 143, 10
7567, 113, 5
7567, 111, 9
7567, 433, 3
7567, 114, 2
7567, 241, 2
7567, 234, 8
7567, 322, 1
7567, 131, 8
7567, 143, 2
7567, 112, 4
7567, 224, 1
7567, 331, 5
7568, 113, 9
7568, 112, 6
7568, 243, 3
7568, 222, 6
7568, 344, 6
7568, 341, 1
7568, 123, 8
7568, 144, 2
7568, 323, 6
7568, 324, 4
7568, 322, 1
7568, 221, 9
7568, 143, 1
7568, 332, 4
7568, 114, 1
7568, 211, 3
7568, 343, 3
7568, 224, 1
7568, 242, 2
7568, 111, 5
7568, 423, 3
7569, 343, 10
7570, 323, 9
7570, 322, 1
7570, 233, 2
7570, 344, 3
7570, 342, 7
7570, 243, 8
7570, 144, 1
7570, 314, 7
7570, 331, 1
7570, 112, 2
7570, 113, 7
7570, 231, 4
7570, 343, 3
7570, 234, 2
7570, 222, 2
7571, 331, 1
7571, 143, 1
7571, 431, 3
7571, 112, 3
7571, 322, 5
7572, 123, 2
7572, 431, 11
7572, 221, 2
7572, 113, 6
7572, 322, 7
7572, 243, 9
7572, 111, 3
7572, 222, 4
7572, 233, 5
7572, 323, 4
7572, 424, 7
7573, 114, 9
7573, 223, 1
7573, 111, 1
7573, 113, 1
7573, 123, 5
7574, 444, 1
7574, 123, 8
7574, 233, 2
7574, 242, 1
7574, 314, 1
7574, 323, 6
7574, 113, 2
7574, 112, 10
7574, 344, 2
7574, 142, 1
7574, 114, 3
7574, 441, 1
7575, 314, 3
7575, 311, 2
7575, 114, 5
7576, 113, 1
7576, 422, 2
7576, 112, 4
7576, 114, 2
7576, 323, 1
7576, 241, 9
7576, 441, 3
7576, 234, 2
7576, 123, 2
7576, 214, 5
7576, 243, 8
7576, 143, 6
7576, 331, 9
7576, 321, 6
7576, 431, 5
7576, 142, 6
7576, 224, 2
7576, 111, 9
7576, 211, 4
7576, 423, 3
7576, 244, 7
7576, 213, 6
7576, 231, 10
7577, 113, 7
7577, 222, 3
7577, 231, 3
7577, 343, 1
7577, 123, 1
7577, 111, 2
7577, 143, 1
7577, 114, 10
7577, 241, 2
7577, 324, 1
7577, 221, 2
7577, 431, 2
7577, 323, 4
7577, 322, 6
7578, 242, 10
7578, 144, 1
7578, 344, 5
7578, 211, 4
7578, 241, 2
7578, 112, 3
7578, 111, 1
7578, 322, 3
7578, 231, 2
7578, 113, 1
7578, 331, 2
7578, 114, 4
7578, 222, 1
7578, 142, 5
7578, 323, 2
7578, 232, 2
7578, 123, 3
7578, 343, 4
7579, 322, 5
7579, 221, 4
7579, 343, 1
7579, 344, 3
7579, 112, 2
7579, 323, 2
7579, 231, 2
7579, 111, 4
7579, 443, 2
7579, 332, 6
7579, 142, 1
7579, 223, 1
7579, 143, 3
7579, 242, 2
7580, 111, 11
7580, 322, 6
7580, 413, 4
7580, 112, 2
7580, 324, 6
7580, 332, 4
7580, 213, 1
7580, 321, 7
7581, 442, 1
7581, 112, 9
7582, 323, 2
7582, 111, 7
7582, 233, 6
7582, 341, 4
7582, 123, 3
7582, 343, 3
7582, 114, 1
7582, 332, 5
7582, 331, 1
7582, 143, 8
7582, 232, 1
7582, 211, 2
7582, 433, 2
7582, 113, 2
7582, 242, 9
7582, 112, 1
7583, 232, 9
7583, 111, 8
7583, 344, 4
7583, 224, 4
7583, 234, 5
7583, 322, 6
7583, 331, 2
7583, 113, 1
7584, 231, 11
7584, 324, 1
7584, 343, 3
7584, 323, 1
7584, 112, 3
7584, 332, 6
7584, 114, 4
7584, 431, 3
7584, 313, 1
7584, 111, 10
7584, 331, 9
7584, 322, 5
7585, 132, 3
7585, 423, 1
7585, 322, 4
7585, 114, 2
7585, 332, 3
7585, 324, 2
7585, 111, 1
7585, 143, 5
7585, 231, 1
7585, 222, 4
7585, 123, 9
7585, 342, 3
7585, 223, 2
7585, 113, 7
7585, 224, 7
7585, 142, 6
7585, 321, 4
7586, 321, 3
7586, 343, 3
7586, 242, 6
7586, 123, 11
7586, 331, 1
7586, 114, 2
7586, 112, 5
7586, 431, 1
7586, 344, 2
7586, 111, 10
7586, 323, 1
7586, 324, 4
7586, 322, 1
7586, 113, 1
7586, 231, 5
7586, 142, 3
7586, 341, 5
7586, 143, 1
7586, 221, 4
7587, 221, 4
7588, 344, 2
7588, 211, 1
7588, 114, 1
7588, 234, 2
7588, 332, 2
7588, 233, 2
7588, 221, 2
7588, 444, 2
7588, 342, 8
7589, 342, 5
7589, 222, 1
7589, 114, 2
7589, 331, 4
7589, 144, 2
7589, 223, 1
7589, 344, 11
7589, 334, 6
7589, 111, 5
7589, 314, 3
7590, 321, 2
7590, 112, 4
7590, 343, 2
7590, 211, 4
7591, 221, 4
7591, 234, 3
7591, 322, 9
7591, 323, 3
7591, 114, 2
7591, 111, 1
7591, 241, 8
7591, 113, 5
7591, 142, 1
7591, 144, 4
7591, 423, 7
7591, 212, 8
7591, 143, 9
7591, 344, 8
7591, 233, 3
7591, 223, 5
7591, 434, 2
7591, 112, 8
7591, 413, 1
7591, 324, 3
7591, 222, 2
7591, 342, 2
7592, 111, 4
7592, 322, 9
7592, 222, 9
7592, 331, 3
7592, 422, 9
7592, 323, 4
7592, 244, 4
7592, 411, 1
7592, 321, 4
7592, 114, 4
7592, 243, 1
7592, 142, 8
7592, 232, 3
7592, 324, 3
7592, 224, 1
7592, 112, 4
7592, 431, 1
7592, 123, 1
7593, 241, 3
7593, 131, 3
7593, 414, 3
7593, 331, 11
7593, 211, 3
7593, 311, 1
7593, 344, 1
7593, 114, 2
7593, 323, 3
7593, 144, 4
7593, 143, 2
7593, 113, 1
7593, 111, 1
7593, 233, 5
7593, 324, 4
7593, 433, 1
7593, 142, 1
7593, 123, 6
7593, 322, 2
7593, 112, 3
7593, 332, 3
7593, 342, 2
7593, 423, 4
7594, 222, 7
7594, 433, 1
7594, 114, 7
7594, 242, 6
7594, 323, 1
7594, 112, 1
7594, 113, 3
7594, 144, 2
7594, 313, 5
7594, 413, 11
7594, 334, 5
7594, 243, 3
7594, 344, 11
7594, 343, 7
7594, 233, 4
7594, 111, 2
7594, 221, 1
7594, 224, 1
7594, 332, 10
7594, 324, 1
7595, 213, 4
7595, 142, 3
7595, 144, 1
7595, 143, 8
7595, 112, 4
7595, 243, 5
7595, 134, 10
7596, 142, 2
7596, 331, 2
7596, 432, 4
7596, 111, 1
7597, 142, 1
7597, 123, 9
7597, 324, 1
7597, 243, 6
7597, 221, 4
7598, 332, 3
7598, 144, 8
7598, 234, 5
7598, 114, 6
7598, 314, 3
7598, 313, 8
7598, 321, 4
7598, 111, 6
7598, 113, 9
7598, 343, 11
7598, 123, 7
7598, 231, 1
7598, 143, 10
7598, 211, 6
7598, 222, 4
7598, 241, 1
7599, 314, 2
7599, 242, 11
7599, 143, 1
7599, 332, 2
7599, 222, 3
7599, 144, 8
7599, 322, 2
7599, 434, 11
7599, 113, 11
7599, 323, 6
7600, 143, 2
7601, 433, 8
7601, 331, 2
7601, 144, 1
7601, 322, 2
7601, 321, 1
7601, 243, 1
7601, 233, 1
7602, 331, 8
7602, 112, 5
7603, 111, 2
7603, 344, 4
7603, 112, 3
7603, 123, 4
7603, 113, 2
7603, 124, 3
7603, 142, 2
7603, 341, 6
7603, 342, 10
7603, 211, 3
7603, 232, 9
7603, 143, 2
7603, 331, 1
7603, 322, 2
7603, 243, 2
7604, 222, 4
7604, 324, 2
7604, 123, 3
7604, 332, 4
7604, 323, 5
7604, 234, 11
7604, 142, 3
7604, 211, 8
7604, 322, 9
7604, 342, 1
7605, 111, 2
7605, 113, 8
7605, 422, 1
7605, 434, 1
7605, 114, 11
7605, 322, 4
7606, 314, 6
7606, 112, 4
7606, 143, 5
7606, 323, 9
7606, 223, 6
7606, 234, 1
7606, 144, 5
7606, 322, 7
7607, 411, 2
7607, 114, 1
7607, 322, 6
7607, 233, 3
7607, 324, 11
7607, 113, 7
7607, 111, 2
7607, 144, 2
7607, 211, 2
7607, 231, 10
7608, 112, 2
7608, 114, 4
7608, 342, 2
7608, 324, 6
7608, 244, 3
7608, 221, 1
7608, 243, 2
7608, 232, 5
7608, 332, 1
7608, 331, 2
7608, 323, 4
7608, 314, 1
7608, 341, 1
7608, 344, 4
7608, 133, 7
7609, 324, 4
7609, 211, 6
7609, 231, 6
7609, 111, 10
7609, 322, 1
7609, 112, 9
7610, 442, 4
7610, 331, 1
7610, 332, 9
7610, 233, 1
7610, 222, 1
7610, 113, 6
7610, 112, 2
7610, 242, 1
7610, 142, 1
7610, 243, 2
7610, 324, 2
7610, 344, 5
7610, 111, 5
7610, 114, 4
7610, 232, 1
7611, 123, 1
7611, 332, 4
7611, 441, 7
7611, 113, 7
7611, 221, 7
7611, 323, 11
7611, 231, 10
7611, 112, 3
7611, 314, 8
7611, 143, 7
7611, 142, 2
7611, 341, 1
7611, 111, 2
7612, 323, 3
7612, 331, 9
7612, 424, 5
7612, 244, 1
7613, 323, 6
7613, 111, 9
7613, 142, 4
7613, 432, 10
7613, 112, 5
7613, 344, 2
7613, 143, 3
7613, 234, 5
7613, 223, 6
7613, 221, 6
7613, 332, 3
7613, 244, 5
7613, 114, 3
7613, 113, 1
7613, 141, 1
7613, 343, 1
7613, 322, 3
7613, 211, 3
7613, 123, 1
7613, 231, 7
7613, 424, 8
7613, 224, 5
7613, 222, 5
7614, 142, 5
7615, 221, 2
7615, 324, 6
7615, 222, 3
7615, 323, 7
7615, 332, 7
7615, 344, 2
7615, 231, 2
7615, 343, 5
7615, 312, 3
7615, 111, 9
7615, 112, 2
7615, 422, 5
7615, 424, 2
7615, 114, 5
7615, 211, 9
7615, 331, 2
7615, 234, 6
7615, 113, 4
7615, 224, 1
7616, 423, 5
7616, 112, 5
7616, 114, 1
7616, 443, 3
7616, 113, 6
7616, 313, 1
7616, 341, 5
7616, 234, 4
7616, 111, 8
7616, 233, 2
7616, 323, 2
7616, 221, 7
7616, 131, 3
7616, 142, 3
7616, 321, 7
7616, 211, 2
7616, 343, 4
7616, 411, 3
7616, 331, 1
7616, 122, 4
7616, 242, 3
7617, 144, 5
7617, 324, 2
7617, 443, 2
7617, 231, 1
7617, 332, 2
7617, 211, 3
7617, 212, 11
7617, 114, 3
7617, 234, 1
7617, 113, 4
7617, 221, 2
7617, 331, 4
7617, 222, 3
7617, 112, 8
7617, 323, 2
7617, 143, 9
7617, 342, 4
7617, 243, 6
7617, 322, 4
7617, 441, 4
7618, 212, 11
7618, 443, 5
7618, 134, 4
7618, 221, 2
7618, 222, 1
7618, 112, 4
7618, 433, 10
7618, 331, 3
7618, 232, 2
7618, 113, 10
7618, 123, 9
7618, 444, 1
7618, 322, 1
7618, 233, 1
7618, 323, 9
7618, 142, 6
7618, 223, 2
7618, 434, 10
7618, 343, 7
7619, 111, 6
7619, 114, 5
7619, 323, 3
7619, 312, 2
7619, 424, 3
7619, 331, 7
7619, 222, 10
7619, 244, 8
7619, 113, 2
7620, 422, 3
7620, 123, 5
7620, 323, 8
7620, 441, 1
7620, 112, 2
7620, 231, 4
7620, 143, 4
7620, 322, 1
7620, 211, 2
7620, 324, 11
7620, 434, 3
7620, 242, 1
7620, 111, 3
7620, 444, 1
7620, 144, 3
7620, 113, 3
7620, 331, 4
7620, 232, 5
7621, 144, 9
7621, 323, 10
7621, 112, 9
7621, 343, 3
7621, 321, 10
7621, 223, 2
7621, 314, 5
7621, 142, 11
7621, 111, 6
7621, 113, 4
7621, 344, 5
7621, 231, 2
7621, 133, 1
7621, 442, 2
7621, 332, 3
7621, 331, 1
7621, 123, 1
7621, 324, 8
7621, 431, 10
7622, 323, 7
7622, 123, 2
7622, 322, 1
7622, 222, 4
7622, 244, 11
7622, 344, 2
7622, 233, 11
7622, 143, 2
7622, 232, 1
7622, 114, 4
7622, 111, 4
7622, 332, 2
7622, 243, 3
7622, 112, 4
7622, 242, 1
7622, 231, 1
7622, 113, 3
7622, 221, 2
7622, 432, 7
7622, 311, 9
7622, 312, 7
7622, 141, 7
7623, 231, 3
7623, 221, 1
7624, 323, 1
7624, 113, 9
7624, 112, 6
7624, 332, 1
7624, 343, 2
7624, 211, 4
7624, 331, 1
7624, 143, 1
7624, 431, 4
7624, 141, 7
7624, 123, 2
7624, 114, 6
7624, 344, 11
7624, 322, 4
7624, 324, 3
7624, 321, 2
7624, 142, 4
7624, 241, 3
7624, 231, 3
7624, 243, 3
7624, 134, 1
7625, 332, 2
7625, 222, 7
7625, 433, 8
7625, 331, 1
7625, 223, 1
7625, 114, 5
7625, 324, 3
7625, 142, 7
7625, 333, 9
7625, 111, 7
7625, 221, 1
7625, 243, 8
7625, 244, 1
7625, 143, 4
7625, 112, 9
7625, 313, 1
7625, 343, 3
7625, 241, 4
7626, 112, 3
7626, 422, 1
7626, 111, 5
7626, 234, 4
7626, 123, 1
7626, 331, 4
7626, 332, 3
7626, 113, 3
7626, 143, 3
7627, 112, 6
7628, 342, 2
7628, 424, 3
7628, 343, 11
7628, 332, 4
7628, 114, 1
7628, 112, 3
7628, 411, 1
7628, 324, 1
7628, 113, 1
7629, 123, 1
7629, 331, 5
7629, 111, 6
7629, 114, 3
7629, 223, 6
7629, 142, 2
7629, 323, 7
7629, 113, 7
7630, 111, 3
7630, 331, 3
7630, 232, 6
7630, 322, 4
7630, 114, 1
7630, 112, 2
7631, 223, 8
7631, 221, 11
7631, 111, 10
7631, 331, 7
7631, 142, 10
7631, 232, 4
7631, 112, 7
7631, 341, 4
7632, 432, 7
7632, 322, 8
7632, 242, 1
7632, 114, 8
7632, 323, 8
7632, 314, 4
7632, 332, 1
7632, 112, 2
7632, 143, 2
7632, 313, 4
7633, 222, 10
7633, 244, 2
7633, 321, 9
7633, 424, 3
7633, 111, 3
7633, 422, 2
7633, 232, 2
7633, 112, 8
7633, 344, 1
7633, 322, 6
7634, 111, 6
7634, 332, 2
7634, 114, 3
7634, 221, 4
7634, 242, 6
7634, 422, 1
7634, 343, 1
7634, 112, 7
7634, 143, 9
7634, 424, 4
7634, 131, 1
7635, 323, 3
7635, 142, 4
7635, 224, 3
7635, 111, 6
7635, 342, 4
7635, 114, 3
7635, 143, 1
7636, 111, 1
7636, 214, 7
7636, 332, 3
7636, 224, 2
7636, 114, 2
7636, 324, 2
7636, 343, 1
7636, 322, 7
7636, 144, 8
7637, 324, 8
7637, 343, 4
7637, 113, 1
7637, 144, 2
7638, 322, 1
7638, 123, 3
7638, 314, 10
7638, 221, 1
7638, 422, 3
7638, 323, 1
7638, 143, 8
7638, 223, 2
7638, 444, 1
7638, 321, 3
7638, 234, 1
7638, 243, 6
7638, 114, 1
7639, 114, 2
7639, 233, 2
7639, 242, 9
7639, 241, 5
7639, 314, 1
7640, 112, 8
7640, 331, 9
7640, 332, 3
7640, 221, 3
7640, 341, 2
7640, 322, 2
7640, 122, 2
7640, 144, 2
7640, 114, 4
7640, 323, 1
7640, 243, 4
7640, 411, 7
7640, 422, 4
